x,zetaTime_1e-05,zetaRate_1e-05,zeta
-5e+06,NaN,NaN,3.4288e-55
-4.9805e+06,NaN,NaN,5.3145e-55
-4.9609e+06,NaN,NaN,9.437e-55
-4.9414e+06,NaN,NaN,1.783e-54
-4.9219e+06,NaN,NaN,3.4619e-54
-4.9023e+06,NaN,NaN,6.798e-54
-4.8828e+06,NaN,NaN,1.3408e-53
-4.8633e+06,NaN,NaN,2.6484e-53
-4.8438e+06,NaN,NaN,5.2333e-53
-4.8242e+06,NaN,NaN,1.0339e-52
-4.8047e+06,NaN,NaN,2.042e-52
-4.7852e+06,NaN,NaN,4.0314e-52
-4.7656e+06,NaN,NaN,7.9551e-52
-4.7461e+06,NaN,NaN,1.569e-51
-4.7266e+06,NaN,NaN,3.0933e-51
-4.707e+06,NaN,NaN,6.0953e-51
-4.6875e+06,NaN,NaN,1.2005e-50
-4.668e+06,NaN,NaN,2.3633e-50
-4.6484e+06,NaN,NaN,4.6501e-50
-4.6289e+06,NaN,NaN,9.1451e-50
-4.6094e+06,NaN,NaN,1.7976e-49
-4.5898e+06,NaN,NaN,3.5318e-49
-4.5703e+06,NaN,NaN,6.9355e-49
-4.5508e+06,NaN,NaN,1.3612e-48
-4.5313e+06,NaN,NaN,2.6704e-48
-4.5117e+06,NaN,NaN,5.2359e-48
-4.4922e+06,NaN,NaN,1.0261e-47
-4.4727e+06,NaN,NaN,2.0098e-47
-4.4531e+06,NaN,NaN,3.9345e-47
-4.4336e+06,NaN,NaN,7.6986e-47
-4.4141e+06,NaN,NaN,1.5055e-46
-4.3945e+06,NaN,NaN,2.9427e-46
-4.375e+06,NaN,NaN,5.7487e-46
-4.3555e+06,NaN,NaN,1.1224e-45
-4.3359e+06,NaN,NaN,2.1904e-45
-4.3164e+06,NaN,NaN,4.272e-45
-4.2969e+06,NaN,NaN,8.3274e-45
-4.2773e+06,NaN,NaN,1.6224e-44
-4.2578e+06,NaN,NaN,3.159e-44
-4.2383e+06,NaN,NaN,6.1476e-44
-4.2188e+06,NaN,NaN,1.1957e-43
-4.1992e+06,NaN,NaN,2.3242e-43
-4.1797e+06,NaN,NaN,4.5154e-43
-4.1602e+06,NaN,NaN,8.7673e-43
-4.1406e+06,NaN,NaN,1.7013e-42
-4.1211e+06,NaN,NaN,3.2995e-42
-4.1016e+06,NaN,NaN,6.3952e-42
-4.082e+06,NaN,NaN,1.2388e-41
-4.0625e+06,NaN,NaN,2.3983e-41
-4.043e+06,NaN,NaN,4.6402e-41
-4.0234e+06,NaN,NaN,8.9725e-41
-4.0039e+06,NaN,NaN,1.7339e-40
-3.9844e+06,NaN,NaN,3.3487e-40
-3.9648e+06,NaN,NaN,6.4632e-40
-3.9453e+06,NaN,NaN,1.2467e-39
-3.9258e+06,NaN,NaN,2.4032e-39
-3.9063e+06,NaN,NaN,4.6298e-39
-3.8867e+06,NaN,NaN,8.9135e-39
-3.8672e+06,NaN,NaN,1.715e-38
-3.8477e+06,NaN,NaN,3.2976e-38
-3.8281e+06,NaN,NaN,6.3365e-38
-3.8086e+06,NaN,NaN,1.2168e-37
-3.7891e+06,NaN,NaN,2.3351e-37
-3.7695e+06,NaN,NaN,4.4782e-37
-3.75e+06,NaN,NaN,8.5825e-37
-3.7305e+06,NaN,NaN,1.6437e-36
-3.7109e+06,NaN,NaN,3.146e-36
-3.6914e+06,NaN,NaN,6.017e-36
-3.6719e+06,NaN,NaN,1.15e-35
-3.6523e+06,NaN,NaN,2.1965e-35
-3.6328e+06,NaN,NaN,4.1924e-35
-3.6133e+06,NaN,NaN,7.9963e-35
-3.5938e+06,NaN,NaN,1.5241e-34
-3.5742e+06,NaN,NaN,2.9027e-34
-3.5547e+06,NaN,NaN,5.5246e-34
-3.5352e+06,NaN,NaN,1.0507e-33
-3.5156e+06,NaN,NaN,1.9968e-33
-3.4961e+06,NaN,NaN,3.7921e-33
-3.4766e+06,NaN,NaN,7.1961e-33
-3.457e+06,NaN,NaN,1.3646e-32
-3.4375e+06,NaN,NaN,2.5856e-32
-3.418e+06,NaN,NaN,4.8955e-32
-3.3984e+06,NaN,NaN,9.2619e-32
-3.3789e+06,NaN,NaN,1.7509e-31
-3.3594e+06,NaN,NaN,3.3075e-31
-3.3398e+06,NaN,NaN,6.2429e-31
-3.3203e+06,NaN,NaN,1.1774e-30
-3.3008e+06,NaN,NaN,2.2188e-30
-3.2813e+06,NaN,NaN,4.178e-30
-3.2617e+06,NaN,NaN,7.8608e-30
-3.2422e+06,NaN,NaN,1.4778e-29
-3.2227e+06,NaN,NaN,2.7758e-29
-3.2031e+06,NaN,NaN,5.2096e-29
-3.1836e+06,NaN,NaN,9.7692e-29
-3.1641e+06,NaN,NaN,1.8304e-28
-3.1445e+06,NaN,NaN,3.4265e-28
-3.125e+06,NaN,NaN,6.409e-28
-3.1055e+06,NaN,NaN,1.1977e-27
-3.0859e+06,NaN,NaN,2.2363e-27
-3.0664e+06,NaN,NaN,4.1718e-27
-3.0469e+06,NaN,NaN,7.7755e-27
-3.0273e+06,NaN,NaN,1.4479e-26
-3.0078e+06,NaN,NaN,2.6937e-26
-2.9883e+06,NaN,NaN,5.0069e-26
-2.9688e+06,NaN,NaN,9.2979e-26
-2.9492e+06,NaN,NaN,1.725e-25
-2.9297e+06,NaN,NaN,3.1973e-25
-2.9102e+06,NaN,NaN,5.9206e-25
-2.8906e+06,NaN,NaN,1.0953e-24
-2.8711e+06,NaN,NaN,2.0243e-24
-2.8516e+06,NaN,NaN,3.7375e-24
-2.832e+06,NaN,NaN,6.8938e-24
-2.8125e+06,NaN,NaN,1.2703e-23
-2.793e+06,NaN,NaN,2.3384e-23
-2.7734e+06,NaN,NaN,4.3e-23
-2.7539e+06,NaN,NaN,7.8992e-23
-2.7344e+06,NaN,NaN,1.4496e-22
-2.7148e+06,NaN,NaN,2.6573e-22
-2.6953e+06,NaN,NaN,4.8661e-22
-2.6758e+06,NaN,NaN,8.9014e-22
-2.6563e+06,NaN,NaN,1.6265e-21
-2.6367e+06,NaN,NaN,2.9688e-21
-2.6172e+06,NaN,NaN,5.4127e-21
-2.5977e+06,NaN,NaN,9.8576e-21
-2.5781e+06,NaN,NaN,1.7932e-20
-2.5586e+06,NaN,NaN,3.2583e-20
-2.5391e+06,NaN,NaN,5.9135e-20
-2.5195e+06,NaN,NaN,1.072e-19
-2.5e+06,NaN,NaN,1.941e-19
-2.4805e+06,NaN,NaN,3.5103e-19
-2.4609e+06,NaN,NaN,6.3405e-19
-2.4414e+06,NaN,NaN,1.1439e-18
-2.4219e+06,NaN,NaN,2.0611e-18
-2.4023e+06,NaN,NaN,3.709e-18
-2.3828e+06,NaN,NaN,6.6662e-18
-2.3633e+06,NaN,NaN,1.1966e-17
-2.3438e+06,NaN,NaN,2.145e-17
-2.3242e+06,NaN,NaN,3.8401e-17
-2.3047e+06,NaN,NaN,6.8658e-17
-2.2852e+06,NaN,NaN,1.2259e-16
-2.2656e+06,NaN,NaN,2.1858e-16
-2.2461e+06,NaN,NaN,3.8919e-16
-2.2266e+06,NaN,NaN,6.9202e-16
-2.207e+06,NaN,NaN,1.2287e-15
-2.1875e+06,NaN,NaN,2.1785e-15
-2.168e+06,NaN,NaN,3.8569e-15
-2.1484e+06,NaN,NaN,6.8183e-15
-2.1289e+06,NaN,NaN,1.2035e-14
-2.1094e+06,NaN,NaN,2.1212e-14
-2.0898e+06,NaN,NaN,3.7328e-14
-2.0703e+06,NaN,NaN,6.5587e-14
-2.0508e+06,NaN,NaN,1.1505e-13
-2.0313e+06,NaN,NaN,2.0151e-13
-2.0117e+06,NaN,NaN,3.5235e-13
-1.9922e+06,NaN,NaN,6.1509e-13
-1.9727e+06,NaN,NaN,1.0719e-12
-1.9531e+06,NaN,NaN,1.8649e-12
-1.9336e+06,NaN,NaN,3.2389e-12
-1.9141e+06,NaN,NaN,5.6153e-12
-1.8945e+06,NaN,NaN,9.7177e-12
-1.875e+06,NaN,NaN,1.6787e-11
-1.8555e+06,NaN,NaN,2.8944e-11
-1.8359e+06,NaN,NaN,4.9813e-11
-1.8164e+06,NaN,NaN,8.5564e-11
-1.7969e+06,NaN,NaN,1.4669e-10
-1.7773e+06,NaN,NaN,2.5097e-10
-1.7578e+06,NaN,NaN,4.2853e-10
-1.7383e+06,NaN,NaN,7.3019e-10
-1.7188e+06,NaN,NaN,1.2416e-09
-1.6992e+06,NaN,NaN,2.1066e-09
-1.6797e+06,NaN,NaN,3.5664e-09
-1.6602e+06,NaN,NaN,6.0244e-09
-1.6406e+06,NaN,NaN,1.0153e-08
-1.6211e+06,NaN,NaN,1.7071e-08
-1.6016e+06,NaN,NaN,2.8633e-08
-1.582e+06,NaN,NaN,4.791e-08
-1.5625e+06,NaN,NaN,7.996e-08
-1.543e+06,NaN,NaN,1.3311e-07
-1.5234e+06,NaN,NaN,2.2099e-07
-1.5039e+06,NaN,NaN,3.6588e-07
-1.4844e+06,NaN,NaN,6.0408e-07
-1.4648e+06,NaN,NaN,9.9443e-07
-1.4453e+06,NaN,NaN,1.6321e-06
-1.4258e+06,NaN,NaN,2.6703e-06
-1.4063e+06,NaN,NaN,4.3549e-06
-1.3867e+06,NaN,NaN,7.0784e-06
-1.3672e+06,NaN,NaN,1.1465e-05
-1.3477e+06,NaN,NaN,1.8502e-05
-1.3281e+06,NaN,NaN,2.9744e-05
-1.3086e+06,NaN,NaN,4.7624e-05
-1.2891e+06,NaN,NaN,7.5931e-05
-1.2695e+06,NaN,NaN,0.00012052
-1.25e+06,NaN,NaN,0.00019038
-1.2305e+06,NaN,NaN,0.0002992
-1.2109e+06,NaN,NaN,0.00046765
-1.1914e+06,NaN,NaN,0.0007266
-1.1719e+06,NaN,NaN,0.0011216
-1.1523e+06,NaN,NaN,0.0017192
-1.1328e+06,NaN,NaN,0.0026146
-1.1133e+06,NaN,NaN,0.0039415
-1.0938e+06,NaN,NaN,0.0058837
-1.0742e+06,NaN,NaN,0.0086857
-1.0547e+06,NaN,NaN,0.012661
-1.0352e+06,NaN,NaN,0.018192
-1.0156e+06,NaN,NaN,0.025713
-9.9609e+05,NaN,NaN,0.035674
-9.7656e+05,NaN,NaN,0.048473
-9.5703e+05,NaN,NaN,0.06437
-9.375e+05,NaN,NaN,0.083395
-9.1797e+05,NaN,NaN,0.10529
-8.9844e+05,NaN,NaN,0.12951
-8.7891e+05,NaN,NaN,0.15528
-8.5938e+05,NaN,NaN,0.18174
-8.3984e+05,NaN,NaN,0.20804
-8.2031e+05,NaN,NaN,0.23347
-8.0078e+05,NaN,NaN,0.2575
-7.8125e+05,NaN,NaN,0.27977
-7.6172e+05,NaN,NaN,0.30009
-7.4219e+05,NaN,NaN,0.31841
-7.2266e+05,NaN,NaN,0.33476
-7.0313e+05,NaN,NaN,0.34923
-6.8359e+05,NaN,NaN,0.36196
-6.6406e+05,NaN,NaN,0.37311
-6.4453e+05,NaN,NaN,0.38282
-6.25e+05,NaN,NaN,0.39125
-6.0547e+05,NaN,NaN,0.39856
-5.8594e+05,NaN,NaN,0.40487
-5.6641e+05,NaN,NaN,0.41032
-5.4688e+05,NaN,NaN,0.415
-5.2734e+05,NaN,NaN,0.41903
-5.0781e+05,NaN,NaN,0.42249
-4.8828e+05,NaN,NaN,0.42546
-4.6875e+05,NaN,NaN,0.42801
-4.4922e+05,NaN,NaN,0.43019
-4.2969e+05,NaN,NaN,0.43205
-4.1016e+05,NaN,NaN,0.43365
-3.9063e+05,NaN,NaN,0.43501
-3.7109e+05,NaN,NaN,0.43618
-3.5156e+05,NaN,NaN,0.43718
-3.3203e+05,NaN,NaN,0.43803
-3.125e+05,NaN,NaN,0.43875
-2.9297e+05,NaN,NaN,0.43937
-2.7344e+05,NaN,NaN,0.43989
-2.5391e+05,NaN,NaN,0.44034
-2.3438e+05,NaN,NaN,0.44072
-2.1484e+05,NaN,NaN,0.44104
-1.9531e+05,NaN,NaN,0.44132
-1.7578e+05,NaN,NaN,0.44155
-1.5625e+05,NaN,NaN,0.44174
-1.3672e+05,NaN,NaN,0.4419
-1.1719e+05,NaN,NaN,0.44203
-97656,NaN,NaN,0.44213
-78125,NaN,NaN,0.44222
-58594,NaN,NaN,0.44228
-39063,NaN,NaN,0.44232
-19531,NaN,NaN,0.44235
0,0.0050003,NaN,0.44235
19531,0.040002,558.01,0.44235
39063,0.070004,651.01,0.44232
58594,0.14501,260.4,0.44228
78125,0.31502,114.88,0.44222
97656,0.66503,55.801,0.44213
1.1719e+05,1.2751,32.017,0.44203
1.3672e+05,2.1351,22.71,0.4419
1.5625e+05,3.1952,18.425,0.44174
1.7578e+05,4.3902,16.343,0.44155
1.9531e+05,5.6853,15.081,0.44132
2.1484e+05,7.0454,14.36,0.44104
2.3438e+05,8.4554,13.851,0.44072
2.5391e+05,9.9055,13.469,0.44034
2.7344e+05,11.386,13.196,0.43989
2.9297e+05,12.881,13.064,0.43937
3.125e+05,14.396,12.891,0.43875
3.3203e+05,15.926,12.765,0.43803
3.5156e+05,17.466,12.682,0.43718
3.7109e+05,19.011,12.641,0.43618
3.9063e+05,20.561,12.6,0.43501
4.1016e+05,22.121,12.519,0.43365
4.2969e+05,23.681,12.519,0.43205
4.4922e+05,25.246,12.479,0.43019
4.6875e+05,26.816,12.44,0.42801
4.8828e+05,28.386,12.44,0.42546
5.0781e+05,29.961,12.4,0.42249
5.2734e+05,31.532,12.44,0.41903
5.4688e+05,33.112,12.361,0.415
5.6641e+05,34.687,12.4,0.41032
5.8594e+05,36.267,12.361,0.40487
6.0547e+05,37.842,12.4,0.39856
6.25e+05,39.422,12.361,0.39125
6.4453e+05,41.002,12.361,0.38282
6.6406e+05,42.582,12.361,0.37311
6.8359e+05,44.167,12.322,0.36196
7.0313e+05,45.747,12.361,0.34923
7.2266e+05,47.327,12.361,0.33476
7.4219e+05,48.912,12.322,0.31841
7.6172e+05,50.493,12.361,0.30009
7.8125e+05,52.078,12.322,0.27977
8.0078e+05,53.658,12.361,0.2575
8.2031e+05,55.243,12.322,0.23347
8.3984e+05,56.828,12.322,0.20804
8.5938e+05,58.408,12.361,0.18174
8.7891e+05,59.993,12.322,0.15528
8.9844e+05,61.573,12.361,0.12951
9.1797e+05,63.158,12.322,0.10529
9.375e+05,64.743,12.322,0.083395
9.5703e+05,66.323,12.361,0.06437
9.7656e+05,67.908,12.322,0.048473
9.9609e+05,69.493,12.322,0.035674
1.0156e+06,71.074,12.361,0.025713
1.0352e+06,72.659,12.322,0.018192
1.0547e+06,74.239,12.361,0.012661
1.0742e+06,75.824,12.322,0.0086857
1.0938e+06,77.404,12.361,0.0058837
1.1133e+06,78.989,12.322,0.0039415
1.1328e+06,80.569,12.361,0.0026146
1.1523e+06,82.154,12.322,0.0017192
1.1719e+06,83.734,12.361,0.0011216
1.1914e+06,85.319,12.322,0.0007266
1.2109e+06,86.899,12.361,0.00046765
1.2305e+06,88.484,12.322,0.0002992
1.25e+06,90.065,12.361,0.00019038
1.2695e+06,91.645,12.361,0.00012052
1.2891e+06,93.23,12.322,7.5931e-05
1.3086e+06,94.81,12.361,4.7624e-05
1.3281e+06,96.39,12.361,2.9744e-05
1.3477e+06,97.97,12.361,1.8502e-05
1.3672e+06,99.555,12.322,1.1465e-05
1.3867e+06,NaN,NaN,7.0784e-06
1.4063e+06,NaN,NaN,4.3549e-06
1.4258e+06,NaN,NaN,2.6703e-06
1.4453e+06,NaN,NaN,1.6321e-06
1.4648e+06,NaN,NaN,9.9443e-07
1.4844e+06,NaN,NaN,6.0408e-07
1.5039e+06,NaN,NaN,3.6588e-07
1.5234e+06,NaN,NaN,2.2099e-07
1.543e+06,NaN,NaN,1.3311e-07
1.5625e+06,NaN,NaN,7.996e-08
1.582e+06,NaN,NaN,4.791e-08
1.6016e+06,NaN,NaN,2.8633e-08
1.6211e+06,NaN,NaN,1.7071e-08
1.6406e+06,NaN,NaN,1.0153e-08
1.6602e+06,NaN,NaN,6.0244e-09
1.6797e+06,NaN,NaN,3.5664e-09
1.6992e+06,NaN,NaN,2.1066e-09
1.7188e+06,NaN,NaN,1.2416e-09
1.7383e+06,NaN,NaN,7.3019e-10
1.7578e+06,NaN,NaN,4.2853e-10
1.7773e+06,NaN,NaN,2.5097e-10
1.7969e+06,NaN,NaN,1.4669e-10
1.8164e+06,NaN,NaN,8.5564e-11
1.8359e+06,NaN,NaN,4.9813e-11
1.8555e+06,NaN,NaN,2.8944e-11
1.875e+06,NaN,NaN,1.6787e-11
1.8945e+06,NaN,NaN,9.7177e-12
1.9141e+06,NaN,NaN,5.6153e-12
1.9336e+06,NaN,NaN,3.2389e-12
1.9531e+06,NaN,NaN,1.8649e-12
1.9727e+06,NaN,NaN,1.0719e-12
1.9922e+06,NaN,NaN,6.1509e-13
2.0117e+06,NaN,NaN,3.5235e-13
2.0313e+06,NaN,NaN,2.0151e-13
2.0508e+06,NaN,NaN,1.1505e-13
2.0703e+06,NaN,NaN,6.5587e-14
2.0898e+06,NaN,NaN,3.7328e-14
2.1094e+06,NaN,NaN,2.1212e-14
2.1289e+06,NaN,NaN,1.2035e-14
2.1484e+06,NaN,NaN,6.8183e-15
2.168e+06,NaN,NaN,3.8569e-15
2.1875e+06,NaN,NaN,2.1785e-15
2.207e+06,NaN,NaN,1.2287e-15
2.2266e+06,NaN,NaN,6.9202e-16
2.2461e+06,NaN,NaN,3.8919e-16
2.2656e+06,NaN,NaN,2.1858e-16
2.2852e+06,NaN,NaN,1.2259e-16
2.3047e+06,NaN,NaN,6.8658e-17
2.3242e+06,NaN,NaN,3.8401e-17
2.3438e+06,NaN,NaN,2.145e-17
2.3633e+06,NaN,NaN,1.1966e-17
2.3828e+06,NaN,NaN,6.6662e-18
2.4023e+06,NaN,NaN,3.709e-18
2.4219e+06,NaN,NaN,2.0611e-18
2.4414e+06,NaN,NaN,1.1439e-18
2.4609e+06,NaN,NaN,6.3405e-19
2.4805e+06,NaN,NaN,3.5103e-19
2.5e+06,NaN,NaN,1.941e-19
2.5195e+06,NaN,NaN,1.072e-19
2.5391e+06,NaN,NaN,5.9135e-20
2.5586e+06,NaN,NaN,3.2583e-20
2.5781e+06,NaN,NaN,1.7932e-20
2.5977e+06,NaN,NaN,9.8576e-21
2.6172e+06,NaN,NaN,5.4127e-21
2.6367e+06,NaN,NaN,2.9688e-21
2.6563e+06,NaN,NaN,1.6265e-21
2.6758e+06,NaN,NaN,8.9014e-22
2.6953e+06,NaN,NaN,4.8661e-22
2.7148e+06,NaN,NaN,2.6573e-22
2.7344e+06,NaN,NaN,1.4496e-22
2.7539e+06,NaN,NaN,7.8992e-23
2.7734e+06,NaN,NaN,4.3e-23
2.793e+06,NaN,NaN,2.3384e-23
2.8125e+06,NaN,NaN,1.2703e-23
2.832e+06,NaN,NaN,6.8938e-24
2.8516e+06,NaN,NaN,3.7375e-24
2.8711e+06,NaN,NaN,2.0243e-24
2.8906e+06,NaN,NaN,1.0953e-24
2.9102e+06,NaN,NaN,5.9206e-25
2.9297e+06,NaN,NaN,3.1973e-25
2.9492e+06,NaN,NaN,1.725e-25
2.9688e+06,NaN,NaN,9.2979e-26
2.9883e+06,NaN,NaN,5.0069e-26
3.0078e+06,NaN,NaN,2.6937e-26
3.0273e+06,NaN,NaN,1.4479e-26
3.0469e+06,NaN,NaN,7.7755e-27
3.0664e+06,NaN,NaN,4.1718e-27
3.0859e+06,NaN,NaN,2.2363e-27
3.1055e+06,NaN,NaN,1.1977e-27
3.125e+06,NaN,NaN,6.409e-28
3.1445e+06,NaN,NaN,3.4265e-28
3.1641e+06,NaN,NaN,1.8304e-28
3.1836e+06,NaN,NaN,9.7692e-29
3.2031e+06,NaN,NaN,5.2096e-29
3.2227e+06,NaN,NaN,2.7758e-29
3.2422e+06,NaN,NaN,1.4778e-29
3.2617e+06,NaN,NaN,7.8608e-30
3.2813e+06,NaN,NaN,4.178e-30
3.3008e+06,NaN,NaN,2.2188e-30
3.3203e+06,NaN,NaN,1.1774e-30
3.3398e+06,NaN,NaN,6.2429e-31
3.3594e+06,NaN,NaN,3.3075e-31
3.3789e+06,NaN,NaN,1.7509e-31
3.3984e+06,NaN,NaN,9.2619e-32
3.418e+06,NaN,NaN,4.8955e-32
3.4375e+06,NaN,NaN,2.5856e-32
3.457e+06,NaN,NaN,1.3646e-32
3.4766e+06,NaN,NaN,7.1961e-33
3.4961e+06,NaN,NaN,3.7921e-33
3.5156e+06,NaN,NaN,1.9968e-33
3.5352e+06,NaN,NaN,1.0507e-33
3.5547e+06,NaN,NaN,5.5246e-34
3.5742e+06,NaN,NaN,2.9027e-34
3.5938e+06,NaN,NaN,1.5241e-34
3.6133e+06,NaN,NaN,7.9963e-35
3.6328e+06,NaN,NaN,4.1924e-35
3.6523e+06,NaN,NaN,2.1965e-35
3.6719e+06,NaN,NaN,1.15e-35
3.6914e+06,NaN,NaN,6.017e-36
3.7109e+06,NaN,NaN,3.146e-36
3.7305e+06,NaN,NaN,1.6437e-36
3.75e+06,NaN,NaN,8.5825e-37
3.7695e+06,NaN,NaN,4.4782e-37
3.7891e+06,NaN,NaN,2.3351e-37
3.8086e+06,NaN,NaN,1.2168e-37
3.8281e+06,NaN,NaN,6.3365e-38
3.8477e+06,NaN,NaN,3.2976e-38
3.8672e+06,NaN,NaN,1.715e-38
3.8867e+06,NaN,NaN,8.9135e-39
3.9063e+06,NaN,NaN,4.6298e-39
3.9258e+06,NaN,NaN,2.4032e-39
3.9453e+06,NaN,NaN,1.2467e-39
3.9648e+06,NaN,NaN,6.4632e-40
3.9844e+06,NaN,NaN,3.3487e-40
4.0039e+06,NaN,NaN,1.7339e-40
4.0234e+06,NaN,NaN,8.9725e-41
4.043e+06,NaN,NaN,4.6402e-41
4.0625e+06,NaN,NaN,2.3983e-41
4.082e+06,NaN,NaN,1.2388e-41
4.1016e+06,NaN,NaN,6.3952e-42
4.1211e+06,NaN,NaN,3.2995e-42
4.1406e+06,NaN,NaN,1.7013e-42
4.1602e+06,NaN,NaN,8.7673e-43
4.1797e+06,NaN,NaN,4.5154e-43
4.1992e+06,NaN,NaN,2.3242e-43
4.2188e+06,NaN,NaN,1.1957e-43
4.2383e+06,NaN,NaN,6.1476e-44
4.2578e+06,NaN,NaN,3.159e-44
4.2773e+06,NaN,NaN,1.6224e-44
4.2969e+06,NaN,NaN,8.3274e-45
4.3164e+06,NaN,NaN,4.272e-45
4.3359e+06,NaN,NaN,2.1904e-45
4.3555e+06,NaN,NaN,1.1224e-45
4.375e+06,NaN,NaN,5.7487e-46
4.3945e+06,NaN,NaN,2.9427e-46
4.4141e+06,NaN,NaN,1.5055e-46
4.4336e+06,NaN,NaN,7.6986e-47
4.4531e+06,NaN,NaN,3.9345e-47
4.4727e+06,NaN,NaN,2.0098e-47
4.4922e+06,NaN,NaN,1.0261e-47
4.5117e+06,NaN,NaN,5.2359e-48
4.5313e+06,NaN,NaN,2.6704e-48
4.5508e+06,NaN,NaN,1.3612e-48
4.5703e+06,NaN,NaN,6.9355e-49
4.5898e+06,NaN,NaN,3.5318e-49
4.6094e+06,NaN,NaN,1.7976e-49
4.6289e+06,NaN,NaN,9.1451e-50
4.6484e+06,NaN,NaN,4.6501e-50
4.668e+06,NaN,NaN,2.3633e-50
4.6875e+06,NaN,NaN,1.2005e-50
4.707e+06,NaN,NaN,6.0953e-51
4.7266e+06,NaN,NaN,3.0933e-51
4.7461e+06,NaN,NaN,1.5691e-51
4.7656e+06,NaN,NaN,7.9552e-52
4.7852e+06,NaN,NaN,4.0315e-52
4.8047e+06,NaN,NaN,2.0422e-52
4.8242e+06,NaN,NaN,1.0342e-52
4.8438e+06,NaN,NaN,5.2361e-53
4.8633e+06,NaN,NaN,2.652e-53
4.8828e+06,NaN,NaN,1.3452e-53
4.9023e+06,NaN,NaN,6.8539e-54
4.9219e+06,NaN,NaN,3.5317e-54
4.9414e+06,NaN,NaN,1.8702e-54
4.9609e+06,NaN,NaN,1.0537e-54
4.9805e+06,NaN,NaN,6.8017e-55
